#author,papers,pagerank,hindex,affsChangeTimes,affsChangeFreq,citations,isSameAff,isAncestor,betweenness
2162259076,7,6.318407542447753e-05,4,2,2.9,1454,0.3333333333333333,0.6666666666666666,4.8935827887901976e-05
2138903285,1,7.961065277157272e-05,1,0,0.0,28,1.0,1.0,0.0
2108350319,1,8.41304043571333e-05,1,0,0.0,15,1.0,1.0,0.0
2133535469,13,0.0001558920561633245,6,1,1.9230769230769231,266,0.8,0.5,0.0027574691787126664
2282788729,2,7.124473635539517e-05,2,1,1.75,15,1.0,1.0,0.0
2043071873,7,0.00010926427763541345,6,3,3.888888888888889,1654,0.75,0.25,0.014863532926858374
2104401652,94,7.333559318904761e-05,69,2,2.9411764705882355,62356,0.75,0.9722222222222222,0.005560222943357855
1963576484,32,0.0002937040803150992,23,4,4.916666666666667,12297,0.3888888888888889,0.5555555555555556,0.0040671965190685645
2308824398,9,0.00023388284266988096,8,1,1.9166666666666667,4654,0.9,0.8,0.00460962735022348
2144952901,12,8.354103908901262e-05,9,0,0.8333333333333334,637,1.0,0.6666666666666666,8.08954636499806e-06
2655828377,6,0.00015089126125766535,4,2,2.8,445,0.5,0.5,0.0
2649422820,1,6.691078364664803e-05,1,0,0.0,126,1.0,1.0,0.0
2300464678,6,0.00018745622235224964,5,0,0.75,1612,1.0,0.3333333333333333,0.0
2191511983,9,6.921861702620047e-05,8,0,0.75,620,0.8333333333333334,0.5,3.696626717221733e-08
1965317105,6,0.0001110862616206457,6,0,0.8,2274,0.4,0.4,0.0012197047426859358
2781472638,1,9.818798370569233e-05,1,0,0.0,57,0.6666666666666666,0.6666666666666666,0.0
2100780688,1,6.451476852695431e-05,1,0,0.0,63,1.0,1.0,0.0
2022529620,2,6.456416464883503e-05,2,0,0.5,100,1.0,0.6666666666666666,1.1344693342635355e-05
325308586,2,0.0001334539913941241,2,0,0.0,62,1.0,0.5,0.0
2084624850,3,7.203038381662108e-05,3,0,0.0,86,1.0,0.5,0.0
2095894975,6,6.384662533264172e-05,5,0,0.6666666666666667,251,1.0,0.6666666666666666,0.0
1988985268,1,7.264996373473755e-05,1,0,0.0,30,1.0,1.0,0.0
2430018667,3,0.000143428339374273,3,0,0.6666666666666667,199,1.0,0.0,0.0
2797130635,8,9.449069437447673e-05,8,0,0.75,748,0.75,0.25,0.00011422096432506014
2148452840,11,9.649789246033334e-05,6,1,1.9090909090909092,1158,0.6,0.7,0.0019082424275435278
2025953933,1,6.965335462807722e-05,1,0,0.0,55,1.0,1.0,0.0
2427170258,3,0.00011528056704722764,2,1,1.75,76,0.3333333333333333,1.0,0.0
1899330738,9,9.484892511641614e-05,4,3,3.909090909090909,313,0.3333333333333333,0.6666666666666666,0.0005198054102636316
2512786853,31,0.000320313533836272,18,2,2.9166666666666665,2136,0.7142857142857143,0.5,0.0032740865200115085
2154624938,4,0.00010365145878368732,4,0,0.8,147,0.5,0.5,0.0
2115186617,2,9.440024703147917e-05,2,0,0.5,43,1.0,0.0,0.0
1972946293,7,8.516311558965231e-05,6,1,1.8888888888888888,158,0.8,0.8,0.0001212819703639827
2114301633,4,9.411586601123704e-05,4,0,0.8,332,0.0,1.0,0.0
2148409872,5,0.0001355694298399302,5,1,1.8333333333333333,263,1.0,1.0,0.0
2168801554,27,0.00014656652510780326,11,0,0.9523809523809523,1106,0.8571428571428571,0.7142857142857143,0.00041082868319340703
742685459,6,0.00015796613830141348,3,0,0.8,39,1.0,0.4,9.380190294950148e-05
419716748,8,0.00018506427851072463,5,0,0.8333333333333334,76,1.0,0.8,0.00037505974672931707
1266121872,7,0.0002796979140350804,7,0,0.75,581,1.0,0.7142857142857143,0.0008569556840778058
2711997884,2,0.0001436970800323897,2,0,0.5,6,0.6666666666666666,0.3333333333333333,0.0
2659353242,8,0.00029821363038937387,5,2,2.75,506,0.3,0.4,0.002747645218162508
2655052506,2,6.108340454242457e-05,2,0,0.5,11,1.0,1.0,0.0
1996400553,15,0.00022019163994645692,10,0,0.8888888888888888,668,0.5,0.5,0.005283350778559096
2014469688,20,0.00010742148184105443,17,0,0.9444444444444444,4547,0.75,0.75,0.0023245873083029183
2031790770,1,6.108204067655817e-05,1,0,0.0,2,1.0,1.0,0.0
733215631,16,6.681311199335388e-05,8,3,3.9375,659,1.0,0.5,5.634882388539001e-05
2678763350,2,6.52878626267642e-05,2,0,0.6666666666666667,12,1.0,1.0,0.0
124000768,1,7.350255366443886e-05,0,0,0.0,0,1.0,0.5,0.0
2492838068,8,9.4045589888312e-05,4,2,2.875,52,0.25,1.0,5.809106595323648e-05
2778480406,18,0.0004927958320254174,7,0,0.9,237,1.0,0.42857142857142855,0.0022333186763625235
2582462605,10,0.00010644442843066486,7,1,1.9230769230769231,457,0.6,0.6,0.0009267801498924061
2097879502,37,0.00015309614850738082,12,3,3.9,847,0.7777777777777778,0.7777777777777778,0.0004783673564775379
2665155348,1,6.337585470486626e-05,1,0,0.0,66,1.0,1.0,0.0
2607417853,1,6.198981554355061e-05,1,0,0.0,18,1.0,1.0,0.0
2171921522,5,6.68378005187367e-05,4,0,0.8571428571428572,79,1.0,1.0,0.0
2171962449,9,0.00020905519759916463,6,0,0.75,146,1.0,0.8333333333333334,0.0005631663650031849
2663729735,3,0.00021164889956109162,2,1,1.5,40,0.6666666666666666,0.3333333333333333,0.00039174827309449296
2158037825,3,7.207992530591706e-05,2,0,0.8333333333333334,31,1.0,0.3333333333333333,0.0
1275083776,17,0.00012634262356264284,9,1,1.9642857142857142,554,0.9090909090909091,0.6363636363636364,0.00032672191013569134
2047441381,17,0.00021665489715933867,9,1,1.9655172413793103,923,0.2857142857142857,0.7142857142857143,0.00010834445036759023
2012011159,19,8.104189015140228e-05,7,2,2.923076923076923,222,1.0,0.6666666666666666,0.0002074760105898027
2066716345,1,0.00011545854029960397,1,0,0.0,2,1.0,1.0,0.0
2161367002,6,6.729548627977183e-05,3,1,1.9166666666666667,50,1.0,0.5,4.6873226774371576e-05
2154537371,8,0.00015499076289243478,4,0,0.8333333333333334,167,1.0,0.25,0.0002223298174031065
2116578203,26,0.0001240894623598938,18,3,3.9523809523809526,2061,0.75,0.25,0.007078926777579768
2123795274,3,6.301907007394556e-05,3,0,0.5,297,1.0,0.5,4.683626050719936e-05
2171635907,9,7.681713783928794e-05,7,1,1.8333333333333333,373,0.0,1.0,9.241566793054334e-08
2526074477,12,0.00016242263004441428,10,1,1.9,1855,0.6363636363636364,0.8181818181818182,0.0014713953875201014
346128263,10,8.281233784257341e-05,9,1,1.8888888888888888,3239,0.6,0.8,0.00016416247238575595
2167731548,34,6.328868355247147e-05,20,4,4.9523809523809526,6569,0.3888888888888889,0.8888888888888888,0.00020539400777324208
2152330532,7,6.616749002354829e-05,6,0,0.6666666666666667,469,0.5,0.5,0.0
2680377515,1,7.51300117552882e-05,1,0,0.0,112,1.0,1.0,0.0
2231938102,5,0.0001672503755772573,4,0,0.6666666666666667,191,0.2,0.8,0.0018452882757016033
1972177269,3,6.451476852695431e-05,3,0,0.6666666666666667,170,0.6666666666666666,0.3333333333333333,0.0
373247138,12,0.00011598824471755282,12,3,3.909090909090909,4744,0.42857142857142855,0.42857142857142855,0.000898035050227756
2014966953,6,0.00010222811788113516,4,1,1.8,347,0.6666666666666666,0.5,0.00021568710692654091
2089081252,1,0.00020098430095062935,1,0,0.0,87,1.0,1.0,0.0
2611119541,4,0.000335363513717592,4,1,1.875,363,0.8333333333333334,0.3333333333333333,0.00033071870925624236
2044755856,5,9.07608903401996e-05,5,0,0.75,218,0.6666666666666666,0.3333333333333333,0.0
288382538,6,6.952909668845105e-05,4,0,0.9166666666666666,181,1.0,0.25,7.026363232759209e-05
1899107019,9,8.742751596885484e-05,6,1,1.9285714285714286,306,1.0,0.5,0.0
1988770296,1,6.630020002714803e-05,1,0,0.0,65,1.0,1.0,0.0
2046320987,5,8.680005061365629e-05,5,0,0.8888888888888888,174,0.5,0.0,1.8323803560478046e-05
399466472,7,6.337559501931639e-05,7,1,1.9333333333333333,644,1.0,0.6666666666666666,4.6873226774371576e-05
2226880654,2,6.68378005187367e-05,2,0,0.75,75,1.0,1.0,0.0
2123843302,4,0.0006664112886593359,3,0,0.6666666666666667,146,1.0,0.25,3.696626717221733e-08
2132663411,2,0.000614350161251249,2,0,0.0,23,1.0,0.3333333333333333,0.0
2076053116,6,8.417741766430447e-05,5,2,2.75,144,0.6,0.4,0.0002485899549168046
2086114595,37,6.693446504243684e-05,20,3,3.923076923076923,4567,0.5294117647058824,0.8235294117647058,0.0064485232575461566
327054946,2,6.630020002714803e-05,2,0,0.6666666666666667,137,1.0,1.0,0.0
2491351866,1,8.865150319538011e-05,1,0,0.0,17,1.0,1.0,0.0
1839567706,1,8.651075481754101e-05,1,0,0.0,12,0.5,1.0,0.0
2125528411,2,6.337559501931639e-05,2,0,0.5,29,1.0,0.5,0.0
2619339833,3,0.000137447323765661,3,0,0.0,91,1.0,0.3333333333333333,9.241566793054333e-09
2109511667,5,0.00015540402797362062,4,0,0.5,99,1.0,0.2,7.034680642872959e-05
2132006382,4,0.0001326839227329311,3,0,0.6666666666666667,140,1.0,0.5,0.0
2122562917,4,6.965335462807722e-05,4,0,0.6666666666666667,33,1.0,0.5,0.0
2055309482,4,9.129434216629693e-05,3,0,0.8333333333333334,200,1.0,0.5,0.0
2117727049,4,6.401143097510248e-05,4,0,0.75,601,1.0,0.3333333333333333,0.0006114052011096948
2583604866,7,0.00015584424120670712,5,2,2.5,56,1.0,0.6,0.0003411279430522186
1966954877,3,8.649584103509178e-05,3,0,0.8,107,1.0,0.0,0.0
139767865,1,7.005503397709752e-05,1,0,0.0,9,1.0,1.0,0.0
2666828694,4,6.335575824795864e-05,4,0,0.6666666666666667,107,1.0,0.5,0.0
2115844506,11,0.00012207368504867512,9,2,2.909090909090909,8942,0.8571428571428571,0.7142857142857143,0.0009796619966067198
2111029421,10,0.0001341421340204117,8,3,3.857142857142857,1060,0.5555555555555556,0.5555555555555556,0.0026055450042623725
2627113369,5,0.00015835711942309088,4,0,0.8,30,1.0,0.3333333333333333,0.00018756683963183074
2171023569,3,6.922224843412423e-05,2,1,1.6666666666666667,11,1.0,0.5,0.0002343661338718579
2222259479,2,0.0001393948677364937,2,0,0.5,30,1.0,0.5,0.0
1152630,3,7.248004340315388e-05,3,0,0.5,34,1.0,1.0,0.0
2285762679,39,0.0003105863411454209,20,3,3.933333333333333,1796,0.8571428571428571,0.6428571428571429,0.0010558252978525786
2144400970,3,0.0001067973205663655,3,0,0.6666666666666667,287,0.6666666666666666,0.6666666666666666,0.0
2388919843,14,0.0005990458111332076,10,3,3.933333333333333,887,0.625,0.5,0.003061965960870308
2657764795,1,6.68378005187367e-05,1,0,0.0,2,1.0,1.0,0.0
2117917354,20,9.169445037305175e-05,12,2,2.9285714285714284,1609,0.5,1.0,6.474585036961667e-05
2132335929,12,0.00012141529212640457,7,2,2.9473684210526314,519,0.875,0.625,0.001183383766311726
2095771566,25,0.00022802623672741682,12,2,2.96,665,0.75,0.5833333333333334,0.0006644179255052665
2295314820,11,6.320070078360792e-05,8,0,0.6666666666666667,477,0.3333333333333333,0.3333333333333333,0.000335651490039476
2133795974,16,0.00017936833977525351,8,1,1.95,887,0.8,0.7,0.0019328350879210734
2166832904,2,0.0001479713520658622,2,0,0.0,7,1.0,0.5,0.0
2653914441,4,8.128514217036498e-05,3,0,0.5,38,1.0,0.5,0.0
1995232797,49,0.0001758768025527481,17,2,2.923076923076923,1236,0.9523809523809523,0.8095238095238095,0.00045768159166899877
1279405744,4,0.00012209852622590477,2,1,1.6666666666666667,34,0.25,0.75,1.7918077787904772e-06
2803842700,1,7.124473635539517e-05,1,0,0.0,8,1.0,1.0,0.0
2173934938,2,7.426185548071728e-05,2,0,0.5,235,1.0,1.0,0.0
2738654301,1,8.767801735073255e-05,1,0,0.0,33,1.0,1.0,0.0
2141813676,30,0.0002451119634649193,22,2,2.909090909090909,3201,0.6923076923076923,0.7692307692307693,0.0010715289081583306
2227214366,2,7.878526441667741e-05,2,0,0.6666666666666667,26,1.0,1.0,0.0
2205512302,3,0.0006155307492952879,3,0,0.5,27,1.0,0.6666666666666666,3.10115520856513e-05
2626481499,12,8.78444180860394e-05,10,0,0.9166666666666666,1124,1.0,0.5,0.0
371294872,2,7.684337395042044e-05,2,0,0.8,11,1.0,1.0,0.0
1996002508,2,9.355592762082452e-05,2,1,1.75,30,0.5,0.5,0.0
2796725747,15,0.00029055477965768254,9,0,0.95,545,0.8,0.8,0.0007832968388295523
565706555,6,9.193522313811857e-05,5,1,1.75,326,0.5,0.5,0.0
2116119466,5,7.124473635539517e-05,3,1,1.75,35,1.0,0.5,0.0
2131787950,2,7.174403074612755e-05,1,1,1.75,64,1.0,1.0,0.00011726401303339346
2160268317,4,6.108204067655817e-05,2,0,0.9285714285714286,186,1.0,1.0,0.0
2663174625,1,6.970159784857517e-05,1,0,0.0,1,1.0,1.0,0.0
2660929490,5,6.753488013977376e-05,5,0,0.6666666666666667,140,1.0,1.0,0.0
2104817295,10,7.209755463024921e-05,10,1,1.8333333333333333,3292,0.25,0.75,1.7388683637501023e-05
2325714424,1,7.378057360667269e-05,1,0,0.0,315,1.0,0.6666666666666666,0.0
2099613708,14,0.000133854198950155,10,1,1.8333333333333333,601,0.8,0.8,0.0004366289170542547
2251121531,8,0.00018257564805758812,7,0,0.6666666666666667,781,1.0,0.6,0.00026519923197464406
2692458818,10,0.00018766927890933433,7,2,2.9,689,0.7142857142857143,0.5714285714285714,0.0004738019219552635
1851008863,9,0.00017464708752869433,7,1,1.8,4149,0.5714285714285714,0.42857142857142855,0.0005757110900237221
2075956027,82,0.0004165619254413715,53,3,3.9615384615384617,16579,0.7567567567567568,0.7567567567567568,0.012898253843660824
67217984,3,7.078073788748708e-05,3,0,0.8,142,1.0,0.5,0.0
2131293038,97,0.00045041932051178863,53,4,4.9523809523809526,31477,0.7,0.7,0.015028742293068234
1543763642,5,9.366000602865396e-05,5,0,0.8333333333333334,461,0.75,0.75,0.0005383395433794885
2152778655,16,0.00022410112000768913,11,2,2.875,2484,0.8,0.6,0.0017191658056392378
2137637256,5,0.00020199059688120915,5,0,0.8888888888888888,2082,0.5714285714285714,0.7142857142857143,0.00020237428460139406
2893888,17,0.00017258023595892913,10,1,1.9230769230769231,4171,0.7,0.7,0.0004938742812608096
2072292845,33,0.0002100258624187453,21,1,1.9230769230769231,3395,0.45454545454545453,0.7272727272727273,0.00486444298602527
245171893,78,0.0002095572790939039,42,2,2.9583333333333335,27669,0.7666666666666667,0.7666666666666667,0.008194600745758536
2277817498,1,8.760741335179069e-05,1,0,0.0,105,1.0,1.0,0.0
2617447355,8,7.618356258177722e-05,5,0,0.9,2555,1.0,0.75,0.0005024257506398534
2161400629,2,0.0001991430606908543,2,0,0.5,255,1.0,0.6666666666666666,0.0
2790193079,2,6.52878626267642e-05,2,0,0.0,384,1.0,0.5,0.0
2103602345,2,6.719953094728338e-05,2,0,0.6666666666666667,240,1.0,0.0,0.0
1129663990,16,7.484588688636305e-05,6,1,1.9473684210526316,2069,1.0,0.375,0.0004799782478493309
2160943816,3,0.00011148806057045062,2,0,0.0,132,1.0,0.5,0.0
2196176030,4,6.0188508630036554e-05,3,0,0.5,227,1.0,0.5,0.0
2118242737,8,6.753488013977376e-05,8,1,1.8571428571428572,8889,1.0,0.3333333333333333,0.0
2135897287,5,0.00014940329091202837,4,0,0.5,485,1.0,0.6666666666666666,0.0
2104164346,5,6.0188508630036554e-05,5,0,0.6666666666666667,353,0.5,0.5,0.0
310552597,12,8.171717753471445e-05,8,2,2.909090909090909,401,0.5,1.0,0.00022501898451192203
2163554752,5,7.049211863792342e-05,5,0,0.8,1939,1.0,0.5,0.0
2190567876,39,0.00013587249768840223,19,6,6.9411764705882355,2766,0.1,0.7,0.0006155180617089868
2114626649,5,9.943988549090705e-05,5,0,0.8888888888888888,631,1.0,0.5,0.0006565509773583869
2444561585,11,0.00011384054433395151,6,2,2.923076923076923,533,0.8333333333333334,0.6666666666666666,0.0002764337459138412
2169880767,18,8.263949610476837e-05,15,1,1.9333333333333333,5267,0.6666666666666666,0.7777777777777778,0.0017211856926434015
2010118303,3,7.161953702100702e-05,2,0,0.0,56,1.0,0.5,0.0
1997940431,3,6.0188508630036554e-05,3,0,0.875,213,0.5,0.5,0.0
2139019545,2,6.0188508630036554e-05,1,0,0.0,13,1.0,1.0,0.0
2128990607,2,6.196233747695853e-05,2,0,0.5,22,1.0,1.0,0.0
2035141761,4,7.494371376888544e-05,4,0,0.8,1281,1.0,1.0,7.497106067010578e-05
2122796555,3,7.049211863792342e-05,3,0,0.75,142,1.0,0.5,0.0
2111174229,9,8.05313166173742e-05,6,0,0.6666666666666667,210,0.5,0.125,0.00047454592323199296
2147654607,21,0.00016976468941561106,9,2,2.888888888888889,869,0.8571428571428571,0.5714285714285714,0.0002103063532183208
2131266133,9,0.00020003189197913634,5,0,0.875,130,1.0,0.5,0.0006099088045243882
2111635272,7,0.0001741670619850075,6,1,1.75,253,0.8,0.6,0.0007525559990964
2151486164,40,0.00010357264969227188,20,4,4.933333333333334,2886,0.5714285714285714,0.6428571428571429,0.002232366808946801
2127889770,161,0.00011296661109599639,63,1,1.975,24253,0.9,0.9333333333333333,0.005584849595978508
2303797886,1,6.658277884731336e-05,1,0,0.0,9,1.0,1.0,0.0
1484279603,41,0.00016650880983738872,19,3,3.9411764705882355,2907,0.47619047619047616,0.8095238095238095,0.005203530495503297
2781032042,20,0.0001695012151154582,11,4,4.947368421052632,1018,0.7,0.5,0.0015944374682799146
2171234738,52,7.767194371572371e-05,25,2,2.9523809523809526,7069,0.8,0.45,0.0010011206783756912
2159716272,5,6.753488013977376e-05,5,1,1.8,1761,1.0,0.5,0.0
2148823540,10,0.00010433810634245298,6,1,1.9230769230769231,294,1.0,1.0,5.24643746841695e-05
1979212278,15,0.00030336070689277286,9,3,3.9285714285714284,245,0.5454545454545454,0.36363636363636365,0.00023421204327957743
2669591595,5,0.0004326951572955521,4,1,1.75,292,0.2,0.8,2.917254584340819e-06
2793960267,1,6.843822929334356e-05,1,0,0.0,9,1.0,1.0,0.0
2155466090,5,0.00024072204414705425,5,0,0.9,213,1.0,0.3333333333333333,9.396825115177646e-05
2111916704,5,0.00026133297171217586,5,0,0.8333333333333334,220,1.0,0.3333333333333333,4.700260870947434e-05
2149862430,1,8.991967971553825e-05,1,0,0.0,1,1.0,0.0,0.0
2058181192,1,6.0188508630036554e-05,0,0,0.0,0,1.0,1.0,0.0
2288906155,2,6.483905000745363e-05,1,0,0.8333333333333334,8,1.0,0.5,0.00014061968032311474
1985383249,1,6.630020002714803e-05,1,0,0.0,1,1.0,1.0,0.0
2104083836,2,7.708500929135567e-05,2,0,0.0,17,0.5,0.5,2.661571236399648e-06
2158828478,2,7.216054580171302e-05,2,0,0.0,69,1.0,1.0,0.0
1537267480,3,7.708500929135567e-05,1,0,0.6666666666666667,5,1.0,0.5,0.0
416684174,5,6.108204067655817e-05,3,1,1.8,98,1.0,1.0,0.00013544440291900434
2351090313,5,6.108204067655817e-05,2,1,1.8571428571428572,467,1.0,1.0,4.6873226774371576e-05
2135352806,4,7.552416090510459e-05,4,1,1.75,680,0.5,0.5,0.0
2171914995,6,6.599737819034807e-05,3,0,0.9333333333333333,28,1.0,0.3333333333333333,9.374645354874315e-05
2370222785,1,6.318407542447753e-05,1,0,0.0,221,1.0,1.0,0.0
2129066351,8,0.0001800559403304189,8,0,0.8333333333333334,4676,0.8571428571428571,0.5714285714285714,0.0006730397840017596
2023882852,2,6.198981554355061e-05,2,0,0.6666666666666667,158,0.0,1.0,0.0
2427305551,7,0.00020239098968557323,7,1,1.8571428571428572,1010,0.7142857142857143,0.8571428571428571,0.000207813942434057
56197593,7,7.155301420834858e-05,5,0,0.9090909090909091,601,1.0,0.6666666666666666,1.5975020573900692e-05
2154064242,7,9.025812819592001e-05,5,0,0.8333333333333334,224,1.0,0.2,2.3281618512227972e-05
2275325075,1,8.220003843589878e-05,1,0,0.0,109,1.0,0.5,0.0
2013407091,6,6.401143097510248e-05,6,0,0.8571428571428572,802,0.75,0.5,0.000882792673893454
2140232243,6,6.857522344373263e-05,6,0,0.8,2260,1.0,1.0,0.0
1972903646,2,8.000619605518888e-05,2,0,0.0,142,1.0,1.0,0.0
2469451223,6,0.0002887545022662748,5,1,1.75,469,0.8333333333333334,0.5,0.000342489145584733
2639634618,3,6.273471901979188e-05,3,0,0.5,199,1.0,1.0,1.6397744784220712e-05
2169716560,21,0.00019727034978461285,17,2,2.9166666666666665,2921,0.5714285714285714,0.7857142857142857,0.0011870913607405647
2317780175,1,6.965335462807722e-05,1,0,0.0,117,1.0,1.0,0.0
183355381,1,6.0188508630036554e-05,1,0,0.0,76,1.0,1.0,0.0
2585466731,6,9.434994798738735e-05,4,1,1.8571428571428572,714,0.3333333333333333,0.6666666666666666,2.574171059815672e-05
1959173861,3,6.658277884731336e-05,3,0,0.5,156,1.0,0.5,0.0
2316032477,1,8.15188958076652e-05,1,0,0.0,35,1.0,1.0,0.0
2506768123,12,7.078073788748708e-05,10,1,1.9166666666666667,620,0.75,0.75,9.374645354874315e-05
264739863,23,0.0002557857388471205,18,1,1.9444444444444444,2988,0.9285714285714286,0.7142857142857143,0.0015280866912037378
2776178374,5,8.227292755731866e-05,5,1,1.8333333333333333,265,1.0,0.5,0.0
2328896465,2,9.869338640879023e-05,2,0,0.0,23,0.6666666666666666,0.3333333333333333,0.0
1991776605,12,0.00017082122668757015,8,2,2.875,363,0.6666666666666666,0.5555555555555556,0.000762452525153089
2162618513,6,6.337585470486626e-05,6,1,1.8,586,0.75,0.5,1.4255755220431146e-05
2162173089,1,8.724392180495689e-05,1,0,0.0,17,1.0,1.0,0.0
2124606243,1,0.00011524209996801961,1,0,0.0,18,1.0,1.0,0.0
2777692329,2,6.704678960323883e-05,2,0,0.5,22,1.0,1.0,4.6873226774371576e-05
1862760335,10,0.00020098430095062935,8,1,1.9090909090909092,868,0.8571428571428571,0.5714285714285714,0.0002363068628983993
2423108011,1,7.468152777720448e-05,1,0,0.0,14,1.0,1.0,0.0
2240318844,10,8.685639270613601e-05,8,1,1.8333333333333333,406,0.5,0.3,0.003477466812973138
2004045364,7,6.180839391921462e-05,4,1,1.8,83,1.0,1.0,6.13971446275748e-05
2304798919,1,7.078073788748708e-05,1,0,0.0,10,1.0,1.0,0.0
317105621,21,0.00027377974329573056,10,2,2.9444444444444446,1608,0.14285714285714285,0.21428571428571427,0.0021946989001153682
2665549157,24,6.829689857281404e-05,15,5,5.928571428571429,3139,0.3076923076923077,0.5384615384615384,0.0001584096591178894
54648453,23,9.276056121789257e-05,17,4,4.928571428571429,3464,0.6666666666666666,0.4166666666666667,0.006001532627938497
2633268875,1,6.858975869554408e-05,1,0,0.0,11,1.0,1.0,0.0
1951142771,2,7.108146569126237e-05,2,0,0.6666666666666667,19,0.5,1.0,0.0
2679766492,6,0.00011027708718297398,6,1,1.8333333333333333,521,0.8,0.2,0.0002125808266689133
2043417307,4,6.451476852695431e-05,4,1,1.875,148,1.0,1.0,0.0
1940316296,5,7.124473635539517e-05,4,1,1.875,207,1.0,1.0,0.0
2159198527,2,7.886847346161974e-05,2,0,0.8,12,1.0,0.5,0.0
306443099,3,0.00012381322647127073,2,0,0.8333333333333334,14,1.0,0.3333333333333333,2.3464338087564954e-05
2239698570,3,0.00011873484877244633,2,0,0.8888888888888888,199,1.0,0.0,0.0
2095655390,3,6.808404554546198e-05,2,0,0.6666666666666667,33,1.0,0.5,0.0
2127398719,1,0.00012992360424722005,1,0,0.0,9,1.0,1.0,0.0
2134088913,2,8.053003571256847e-05,1,0,0.75,20,1.0,0.5,0.0
2138413093,2,6.71325688810387e-05,2,0,0.5,169,1.0,1.0,0.0
2165823887,8,0.00012307766243575016,6,1,1.75,544,0.75,0.625,0.000768601208615703
2372531709,6,0.00014355041670892414,5,3,3.9,1215,0.75,0.75,0.0016614771715429836
212253149,7,0.00040480754452578175,3,0,0.9,34,1.0,0.6666666666666666,4.6873226774371576e-05
2117205193,27,0.00019635598760826681,14,1,1.9166666666666667,2017,0.6153846153846154,0.6153846153846154,0.001082455425334786
2682948992,1,0.00010862895616896038,1,0,0.0,3,1.0,1.0,0.0
2308608303,10,0.00011845327883782368,7,2,2.9615384615384617,1195,1.0,0.5,0.0004794387768995824
242635728,18,0.00020402575081909625,12,2,2.9166666666666665,1938,0.9090909090909091,0.7272727272727273,0.0008656278020165721
2125565904,7,9.401702527823e-05,7,0,0.75,2502,0.75,0.75,1.0987342767723219e-06
430520212,6,0.00011275132110823778,5,2,2.857142857142857,378,0.5,0.5,0.00042726260810116304
2146069194,1,6.0188508630036554e-05,1,0,0.0,183,1.0,1.0,0.0
2777170118,1,0.00011492060704270577,1,0,0.0,136,1.0,1.0,0.0
93541978,2,6.204096883377268e-05,1,0,0.5,137,1.0,1.0,0.0
1967073197,4,7.078073788748708e-05,3,1,1.8,138,0.0,1.0,0.0
2141863260,7,0.0001764090630590755,7,0,0.8333333333333334,328,0.8333333333333334,0.5,0.0002530495607703471
733849855,1,6.495071704106341e-05,1,0,0.0,73,1.0,1.0,0.0
2146416505,3,6.198981554355061e-05,3,0,0.75,298,1.0,0.5,0.0
288349726,3,0.00011826722114042857,3,1,1.8571428571428572,115,1.0,0.0,0.0
1963524793,20,0.00012522717015664967,12,1,1.9333333333333333,3895,0.6363636363636364,0.6363636363636364,0.0020380815155855124
2171036777,7,6.808404554546198e-05,4,0,0.9333333333333333,195,1.0,1.0,0.0002658995549359476
2310298013,7,0.00010206410050266727,6,1,1.8333333333333333,258,1.0,0.4,0.0026072340034178775
236590216,4,6.335575824795864e-05,3,0,0.6666666666666667,102,1.0,1.0,0.0
2076045280,24,7.241478984196702e-05,9,0,0.9411764705882353,696,0.875,0.875,0.0003482259890110124
2294548262,1,0.0001157746984789712,0,0,0.0,0,1.0,0.5,0.0
2575584832,2,7.137533972582981e-05,2,0,0.5,193,1.0,1.0,0.0
254766753,29,0.00017134206860418196,23,0,0.9523809523809523,5957,0.6875,0.6875,0.0014748905218628383
2157840126,2,0.00043961661153903527,1,0,0.0,11,1.0,0.5,0.0
2056140242,13,0.00012634441378742945,9,1,1.875,613,0.625,0.375,0.0005915298998976961
2167404190,102,0.00010252485987910832,63,3,3.9565217391304346,24164,0.7857142857142857,0.8333333333333334,0.021591317672124515
2073846700,19,9.944355223069615e-05,14,2,2.9166666666666665,3218,0.5555555555555556,0.4444444444444444,0.0014248387436356592
2109019199,4,7.078073788748708e-05,4,0,0.5,553,0.6666666666666666,0.3333333333333333,0.0
2339667287,9,0.00011506405026900057,8,1,1.9333333333333333,2775,0.5714285714285714,0.5714285714285714,0.0008503106656644277
2154833104,24,0.00010539515149432822,15,1,1.9375,4506,0.4,0.5,0.001140101423207525
2163222741,6,7.99044330387458e-05,6,0,0.8,250,1.0,1.0,0.0
2082483055,5,6.038429455225936e-05,5,0,0.8888888888888888,359,1.0,1.0,0.0
2019499629,7,9.598450678021224e-05,5,0,0.9,133,1.0,0.6666666666666666,4.9288356229623107e-08
246708073,17,0.00015666996184887254,12,1,1.9411764705882353,1140,0.6,0.7,0.0004992717248347619
2079978182,34,7.781013633331796e-05,23,5,5.9411764705882355,4784,0.5,0.75,0.0031779057088677488
1988080645,15,7.711636928037753e-05,9,0,0.95,1015,0.75,0.5,0.00012333900437556033
1653753694,15,0.00010698366112390158,10,1,1.9523809523809523,584,1.0,0.5714285714285714,0.00017872552794157695
2154738447,5,8.779674656231732e-05,3,0,0.875,80,0.75,0.5,1.672364439727502e-05
2116699166,31,0.00010754288348376802,17,2,2.875,1816,0.9,0.5,0.0005216634679817108
245850110,2,7.124473635539517e-05,2,0,0.75,26,0.0,1.0,0.0
